APPENDIX 1 - MEDICATION LIST,,,,,,,
category,name,din,drugname,routeadm,strngth,subclnam,DDD
Thizolidinedions,ROSIGLITAZONE MALEATE,2241111,ROSIGLITAZONE MALEATE,TAB,1MG,ORAL ANTI-GLYCEMICS,0.166
Thizolidinedions,ROSIGLITAZONE MALEATE,2306166,ROSIGLITAZONE MALEATE,TAB,2MG,ORAL ANTI-GLYCEMICS,0.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2306174,ROSIGLITAZONE MALEATE,TAB,4MG,ORAL ANTI-GLYCEMICS,0.66
Thizolidinedions,ROSIGLITAZONE MALEATE,2306182,ROSIGLITAZONE MALEATE,TAB,8MG,ORAL ANTI-GLYCEMICS,1.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2326329,ROSIGLITAZONE MALEATE,TAB,2MG,ORAL ANTI-GLYCEMICS,0.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2326337,ROSIGLITAZONE MALEATE,TAB,4MG,ORAL ANTI-GLYCEMICS,0.66
Thizolidinedions,ROSIGLITAZONE MALEATE,2326345,ROSIGLITAZONE MALEATE,TAB,8MG,ORAL ANTI-GLYCEMICS,1.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2354144,ROSIGLITAZONE MALEATE,TAB,2MG,ORAL ANTI-GLYCEMICS,0.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2354152,ROSIGLITAZONE MALEATE,TAB,4MG,ORAL ANTI-GLYCEMICS,0.66
Thizolidinedions,ROSIGLITAZONE MALEATE,2354160,ROSIGLITAZONE MALEATE,TAB,8MG,ORAL ANTI-GLYCEMICS,1.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2354349,ROSIGLITAZONE MALEATE,TAB,2MG,ORAL ANTI-GLYCEMICS,0.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2354357,ROSIGLITAZONE MALEATE,TAB,4MG,ORAL ANTI-GLYCEMICS,0.66
Thizolidinedions,ROSIGLITAZONE MALEATE,2354365,ROSIGLITAZONE MALEATE,TAB,8MG,ORAL ANTI-GLYCEMICS,1.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2241113,ROSIGLITAZONE MALEATE,TAB,4MG,ORAL ANTI-GLYCEMICS,0.66
Thizolidinedions,ROSIGLITAZONE MALEATE,2241114,ROSIGLITAZONE MALEATE,TAB,8MG,ORAL ANTI-GLYCEMICS,1.33
Thizolidinedions,ROSIGLITAZONE MALEATE,2241112,ROSIGLITAZONE MALEATE,TAB,2MG,ORAL ANTI-GLYCEMICS,0.33
Thizolidinedions,ROSIGLITAZONE MALEATE & METFORMIN HCL,2357887,ROSIGLITAZONE MALEATE & METFORMIN HCL,TAB,1MG & 500MG,ORAL ANTI-GLYCEMICS,1
Thizolidinedions,ROSIGLITAZONE MALEATE & METFORMIN HCL,2357895,ROSIGLITAZONE MALEATE & METFORMIN HCL,TAB,2MG & 500MG,ORAL ANTI-GLYCEMICS,1
Thizolidinedions,ROSIGLITAZONE MALEATE & METFORMIN HCL,2357909,ROSIGLITAZONE MALEATE & METFORMIN HCL,TAB,4MG & 500MG,ORAL ANTI-GLYCEMICS,1
Thizolidinedions,ROSIGLITAZONE MALEATE & METFORMIN HCL,2357917,ROSIGLITAZONE MALEATE & METFORMIN HCL,TAB,2MG & 1000MG,ORAL ANTI-GLYCEMICS,1
Thizolidinedions,ROSIGLITAZONE MALEATE & METFORMIN HCL,2357925,ROSIGLITAZONE MALEATE & METFORMIN HCL,TAB,4MG & 1000MG,ORAL ANTI-GLYCEMICS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2380013,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2380056,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2380064,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2380102,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381176,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381184,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381192,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381206,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2386704,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2386712,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2386720,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2389037,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2389045,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2389053,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2389061,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2399180,ROSUVASTATIN CALCIUM,TABLET,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2399199,ROSUVASTATIN CALCIUM,TABLET,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2411628,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2411636,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2411644,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2411652,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2444968,ROSUVASTATIN CALCIUM,FC TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2444976,ROSUVASTATIN CALCIUM,FC TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2444984,ROSUVASTATIN CALCIUM,FC TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2444992,ROSUVASTATIN CALCIUM,FC TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2445417,ROSUVASTATIN CALCIUM,FC TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2445425,ROSUVASTATIN CALCIUM,FC TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2445433,ROSUVASTATIN CALCIUM,FC TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,22655400,ROSUVASTATIN CALCIUM,FC TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2247162,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2247163,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2247164,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2265540,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2337975,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2337983,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2337991,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2338009,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2338726,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2338734,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2338742,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2338750,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2339765,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2339773,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2339781,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2339803,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2354608,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2354616,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2354624,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2354632,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2378523,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2378531,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2378558,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2378566,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381265,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381273,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381281,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2381303,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2382644,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2382652,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2382660,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2382679,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2391260,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2391287,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2391279,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2391252,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2397781,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2397811,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2397803,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2397838,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2413051,ROSUVASTATIN CALCIUM,TABLET,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2413078,ROSUVASTATIN CALCIUM,TABLET,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2413086,ROSUVASTATIN CALCIUM,TABLET,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2399164,ROSUVASTATIN CALCIUM,TABLET,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2413108,ROSUVASTATIN CALCIUM,TABLET,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2399172,ROSUVASTATIN CALCIUM,TABLET,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2442582,ROSUVASTATIN CALCIUM,TABLET,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2405636,ROSUVASTATIN CALCIUM,TAB,10MG,ANTILIPEMIC: STATINS,1
Hydrophilic statins,ROSUVASTATIN CALCIUM,2405628,ROSUVASTATIN CALCIUM,TAB,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2405644,ROSUVASTATIN CALCIUM,TAB,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2405652,ROSUVASTATIN CALCIUM,TAB,40MG,ANTILIPEMIC: STATINS,4
Hydrophilic statins,ROSUVASTATIN CALCIUM,2442590,ROSUVASTATIN CALCIUM,TABLET,20MG,ANTILIPEMIC: STATINS,2
Hydrophilic statins,ROSUVASTATIN CALCIUM,2442574,ROSUVASTATIN CALCIUM,TABLET,5MG,ANTILIPEMIC: STATINS,0.5
Hydrophilic statins,ROSUVASTATIN CALCIUM,2442604,ROSUVASTATIN CALCIUM,TABLET,40MG,ANTILIPEMIC: STATINS,4
Alpha blockers,SILODOSIN,2361663,SILODOSIN,CAP,4MG,PROSTATIC HYPERPLASIA,0.5
Alpha blockers,SILODOSIN,2361671,SILODOSIN,CAP,8MG,PROSTATIC HYPERPLASIA,1
Hydrophobic statins ,SIMVASTATIN,2247072,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2247075,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2247076,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2247077,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2247078,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2247220,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2247221,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2247222,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2247223,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2247224,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2247297,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2247298,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2247299,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2247300,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2247301,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2247531,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2247532,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2247533,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2247534,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2247535,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2253690,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2253704,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2253712,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2253720,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2253739,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2253747,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2253755,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2253763,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2253771,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2253798,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2265656,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2265664,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2265672,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2265680,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2265699,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2265877,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2265915,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2280493,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2280507,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2281562,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2281570,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2281589,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2281619,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2281627,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2281635,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2281643,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2281651,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2284723,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2284731,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2284774,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2300286,SIMVASTATIN,TAB,20MG,ANTILIPEMIC AND ATHEROSCLEROSIS INHIBITING AGENTS,0.66
Hydrophobic statins ,SIMVASTATIN,2300907,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2300974,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2323648,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2323656,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2323664,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2323672,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2323680,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2331969,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2332019,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2338866,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2338874,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2338882,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2338890,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2338904,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2341956,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2341964,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2341972,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2341980,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2341999,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2342456,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2342464,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2342472,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2342480,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2342499,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2343142,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2343150,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2343169,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2343177,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2343185,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2349922,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2349930,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2349949,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2349957,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2349965,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2364018,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2364026,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2364034,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
Hydrophobic statins ,SIMVASTATIN,2364042,SIMVASTATIN,TAB,40MG,ANTILIPEMIC: STATINS,1.33
Hydrophobic statins ,SIMVASTATIN,2364050,SIMVASTATIN,TAB,80MG,ANTILIPEMIC: STATINS,2.66
Hydrophobic statins ,SIMVASTATIN,2374625,SIMVASTATIN,TAB,5MG,ANTILIPEMIC: STATINS,0.166
Hydrophobic statins ,SIMVASTATIN,2374633,SIMVASTATIN,TAB,10MG,ANTILIPEMIC: STATINS,0.33
Hydrophobic statins ,SIMVASTATIN,2374641,SIMVASTATIN,TAB,20MG,ANTILIPEMIC: STATINS,0.66
